Temperature	Energy	Magnetization	Specific heat	Susceptibility
0.1	8.0	1.0	0.0	0.0
0.10590590590590591	8.0	1.0	0.0	0.0
0.11181181181181182	8.0	1.0	0.0	0.0
0.11771771771771772	8.0	1.0	0.0	0.0
0.12362362362362363	8.0	1.0	0.0	0.0
0.12952952952952954	8.0	1.0	0.0	0.0
0.13543543543543546	8.0	1.0	0.0	0.0
0.14134134134134135	8.0	1.0	0.0	0.0
0.14724724724724725	8.0	1.0	0.0	0.0
0.15315315315315317	8.0	1.0	0.0	0.0
0.15905905905905907	8.0	1.0	0.0	0.0
0.164964964964965	8.0	1.0	0.0	0.0
0.17087087087087088	8.0	1.0	0.0	0.0
0.17677677677677678	8.0	1.0	0.0	0.0
0.18268268268268267	8.0	1.0	0.0	0.0
0.1885885885885886	8.0	1.0	0.0	0.0
0.19449449449449452	8.0	1.0	0.0	0.0
0.2004004004004004	8.0	1.0	0.0	0.0
0.2063063063063063	8.0	1.0	0.0	0.0
0.2122122122122122	8.0	1.0	0.0	0.0
0.21811811811811813	8.0	1.0	0.0	0.0
0.22402402402402405	8.0	1.0	0.0	0.0
0.22992992992992994	8.0	1.0	0.0	0.0
0.23583583583583584	8.0	1.0	0.0	0.0
0.24174174174174176	8.0	1.0	0.0	0.0
0.24764764764764766	8.0	1.0	0.0	0.0
0.2535535535535536	8.0	1.0	0.0	0.0
0.2594594594594595	8.0	1.0	0.0	0.0
0.26536536536536537	8.0	1.0	0.0	0.0
0.27127127127127126	8.0	1.0	0.0	0.0
0.27717717717717716	8.0	1.0	0.0	0.0
0.2830830830830831	8.0	1.0	0.0	0.0
0.288988988988989	8.0	1.0	0.0	0.0
0.2948948948948949	8.0	1.0	0.0	0.0
0.30080080080080085	8.0	1.0	0.0	0.0
0.30670670670670674	8.0	1.0	0.0	0.0
0.31261261261261264	8.0	1.0	0.0	0.0
0.31851851851851853	8.0	1.0	0.0	0.0
0.32442442442442443	8.0	1.0	0.0	0.0
0.3303303303303303	8.0	1.0	0.0	0.0
0.3362362362362362	8.0	1.0	0.0	0.0
0.34214214214214217	8.0	1.0	0.0	0.0
0.34804804804804806	8.0	1.0	0.0	0.0
0.353953953953954	8.0	1.0	0.0	0.0
0.3598598598598599	8.0	1.0	0.0	0.0
0.3657657657657658	7.999039999999999	0.9999399999999999	0.010752000000000003	8.400000000000002e-05
0.3716716716716717	8.0	1.0	0.0	0.0
0.3775775775775776	7.999136	0.9999459999999999	0.018283519999999994	0.00014284
0.3834834834834835	8.0	1.0	0.0	0.0
0.3893893893893894	7.9986559999999995	0.999916	0.012472319999999999	9.743999999999999e-05
0.3952952952952953	7.996767999999999	0.999798	0.022010879999999997	0.00017195999999999997
0.4012012012012012	8.0	1.0	0.0	0.0
0.4071071071071072	8.0	1.0	0.0	0.0
0.4130130130130131	7.998944	0.999934	0.01132032	8.844e-05
0.41891891891891897	7.996832	0.9998020000000001	0.0005068799999999996	3.959999999999997e-06
0.42482482482482486	7.997632	0.9998520000000001	0.009850879999999996	7.695999999999997e-05
0.43073073073073076	7.994528	0.999658	0.010542079999999999	8.235999999999999e-05
0.43663663663663665	8.0	1.0	0.0	0.0
0.44254254254254255	7.99408	0.9996299999999999	0.03929599999999999	0.0003070000000000001
0.44844844844844844	7.9996160000000005	0.999976	0.005406719999999999	4.2239999999999995e-05
0.45435435435435434	7.996416	0.999776	0.005406719999999998	4.223999999999998e-05
0.46026026026026023	7.990880000000001	0.9994299999999999	0.049536000000000004	0.00038700000000000003
0.46616616616616624	7.9995199999999995	0.99997	0.008576	6.699999999999998e-05
0.47207207207207214	7.993152	0.9995719999999999	0.026644479999999998	0.00020815999999999999
0.47797797797797803	7.997088000000001	0.999818	0.004193279999999999	3.275999999999999e-05
0.4838838838838839	7.991439999999999	0.9994139999999999	0.04412799999999999	0.0003140400000000001
0.4897897897897898	7.987936	0.999246	0.019307519999999998	0.0001508400000000001
0.4956956956956957	7.98832	0.999258	0.173952	0.0015063599999999998
0.5016016016016016	7.99136	0.99946	0.09267200000000005	0.0007240000000000004
0.5075075075075075	7.98336	0.9989600000000001	0.065536	0.000512
0.5134134134134134	7.983248	0.998928	0.03262847999999999	0.00030016000000000005
0.5193193193193193	7.993088	0.9995139999999999	0.058593280000000005	0.0006500400000000002
0.5252252252252253	7.984688	0.998964	0.056641279999999995	0.0006510400000000002
0.5311311311311312	7.979760000000001	0.998708	0.11017600000000002	0.0007793599999999999
0.5370370370370371	7.981439999999999	0.998818	0.060672000000000004	0.00048876
