Temperature	Energy	Magnetization	Specific heat	Susceptibility
0.1	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.1595959595959596	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.21919191919191922	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.2787878787878788	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.3383838383838384	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.397979797979798	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.45757575757575764	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.5171717171717172	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.5767676767676768	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.6363636363636364	7.999039999998638	0.9999399999999999	0.01505279999997262	8.400000000000001e-05
0.695959595959596	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.7555555555555555	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.8151515151515152	7.999359999998637	0.9999600000000001	0.01146880000000149	6.399999999999998e-05
0.8747474747474747	7.999999999998638	1.0	7.562794171913396e-27	0.0
0.9343434343434344	7.994879999998639	0.9996799999999999	0.031539199999964976	0.00017599999999999997
0.9939393939393939	7.994239999998638	0.99964	0.12615679999996332	0.0007040000000000001
1.0535353535353535	7.991039999998644	0.99944	0.1548287999997705	0.0008640000000000001
1.1131313131313132	7.99327999999864	0.9995799999999999	0.26449919999978333	0.0014759999999999999
1.1727272727272728	7.978559999998645	0.99866	1.3913087999986407	0.007764000000000002
1.2323232323232325	7.992479999998641	0.9994799999999999	0.16504319999979317	0.001216
1.2919191919191921	7.979359999998647	0.9987	1.0911487999989022	0.00634
1.3515151515151516	7.968639999998655	0.9980399999999999	2.4199167999971056	0.013503999999999999
1.4111111111111112	7.9769599999986465	0.99856	1.430732799998815	0.007984
1.4707070707070709	7.96815999999865	0.9979399999999999	2.4351487999977075	0.014563999999999999
1.5303030303030305	7.973119999998648	0.9983	2.3862271999979097	0.01402
