Temperature	Energy	Magnetization	Specific heat	Susceptibility	Magnetization_0.1	Magnetization_0.3	Magnetization_0.7	Magnetization_1.3	Magnetization_1.5	Magnetization_2
0.1	7.99155200000127	0.999472	0.0052264960000051	2.041599999999e-05	0.999472	2.998416	6.996303999999999	12.993136	14.992079999999998	19.98944
0.1393939393939394	7.876400000001208	0.99161	0.0647872000000614	0.00020590000000000002	0.99161	2.97483	6.941269999999999	12.89093	14.87415	19.8322
0.1787878787878787	7.431472000001033	0.95891	0.2348060160001744	0.0012683	0.95891	2.87673	6.71237	12.46583	14.38365	19.1782
0.2181818181818181	6.305376000000672	0.8167439999999999	2.6552842240012047	0.022796864000000014	0.8167439999999999	2.450232	5.717207999999999	10.617672	12.25116	16.33488
0.2575757575757575	4.137072000000446	0.151702	0.5999644159999762	0.069112396	0.151702	0.455106	1.061914	1.972126	2.27553	3.03404
0.296969696969697	3.313552000000293	0.0037899999999999	4.682263296001906	0.0080899	0.0037899999999999	0.0113699999999999	0.0265299999999999	0.0492699999999998	0.0568499999999998	0.0757999999999998
0.3363636363636363	2.834224000000192	0.0299139999999999	1.5619530240005643	0.050160204000000014	0.0299139999999999	0.0897419999999999	0.2093979999999999	0.3888819999999999	0.4487099999999998	0.5982799999999998
0.3757575757575757	2.3778560000001043	0.040118	0.3654512640001765	0.009402476	0.040118	0.1203539999999999	0.2808259999999999	0.5215339999999999	0.6017699999999999	0.80236
0.4151515151515151	2.1220000000000394	0.010042	1.4585536000006103	0.040033036	0.010042	0.0301259999999999	0.070294	0.130546	0.15063	0.20084
0.4545454545454545	1.9597920000000288	0.013102	1.6515407360000764	0.06168199600000001	0.013102	0.039306	0.0917139999999999	0.170326	0.1965299999999999	0.26204
0.4939393939393939	1.6980960000000134	0.0218639999999999	0.6521187840001937	0.037637504	0.0218639999999999	0.0655919999999999	0.1530479999999999	0.2842319999999999	0.3279599999999998	0.4372799999999998
0.5333333333333333	1.5872640000000104	0.007636	2.6577367040003925	0.012545904	0.007636	0.0229079999999999	0.0534519999999999	0.099268	0.11454	0.15272
0.5727272727272726	1.517360000000003	0.008606	0.7733952000001495	0.022129164000000003	0.008606	0.0258179999999999	0.060242	0.111878	0.1290899999999999	0.17212
0.6121212121212121	1.435055999999998	0.017464	1.0074672640001254	0.09715990400000005	0.017464	0.0523919999999999	0.1222479999999999	0.2270319999999999	0.2619599999999999	0.34928
0.6515151515151515	1.2076319999999812	0.007066	1.1151797760001612	0.026306444000000002	0.007066	0.0211979999999999	0.049462	0.091858	0.10599	0.14132
0.6909090909090908	1.2744799999999892	0.0245099999999999	1.6325824000003235	0.07533470000000002	0.0245099999999999	0.0735299999999999	0.1715699999999999	0.3186299999999998	0.3676499999999998	0.4901999999999998
0.7303030303030302	1.1153279999999763	0.007198	1.4485852160002792	0.020970796	0.007198	0.021594	0.050386	0.093574	0.10797	0.14396
0.7696969696969697	1.1473759999999793	0.014972	2.7703242240003605	0.022860016	0.014972	0.044916	0.104804	0.194636	0.22458	0.29944
0.809090909090909	1.03225599999997	0.03058	1.5450480640001285	0.0193124	0.03058	0.09174	0.21406	0.39754	0.4587	0.6116
0.8484848484848484	0.9615519999999712	0.022918	1.9114216959997656	0.037962476	0.022918	0.068754	0.1604259999999999	0.297934	0.34377	0.45836
0.8878787878787878	0.9361919999999722	0.015108	0.4494991359999613	0.023663536	0.015108	0.0453239999999999	0.1057559999999999	0.196404	0.22662	0.30216
0.9272727272727272	0.8461439999999782	0.009622	1.853732863999774	0.02769831599999999	0.009622	0.028866	0.067354	0.125086	0.14433	0.19244
0.9666666666666666	0.7898399999999808	0.004506	0.5398207999999161	0.009076364000000002	0.004506	0.013518	0.031542	0.058578	0.06759	0.09012
1.006060606060606	0.79998399999998	0.015392	1.0037501439999033	0.028324736000000003	0.015392	0.046176	0.1077439999999999	0.200096	0.23088	0.30784
1.0454545454545454	0.7799679999999819	0.0045219999999999	1.0391797759998709	0.006483116000000001	0.0045219999999999	0.0135659999999999	0.0316539999999999	0.0587859999999998	0.0678299999999998	0.0904399999999998
1.0848484848484847	0.7890879999999807	0.023862	1.4195906559998062	0.009901356	0.023862	0.071586	0.167034	0.310206	0.3579299999999999	0.47724
1.1242424242424245	0.6532959999999893	0.0084819999999999	2.112957183999759	0.023329676	0.0084819999999999	0.0254459999999999	0.0593739999999999	0.1102659999999998	0.1272299999999998	0.1696399999999998
1.1636363636363636	0.7212319999999848	0.009082	2.646930175999693	0.026007276000000003	0.009082	0.027246	0.0635739999999999	0.118066	0.13623	0.18164
1.2030303030303031	0.6601279999999888	0.0077819999999999	0.7330396159999115	0.015633676	0.0077819999999999	0.0233459999999999	0.0544739999999999	0.1011659999999998	0.1167299999999998	0.1556399999999998
1.2424242424242424	0.6633759999999888	0.0074579999999999	0.7413706239999036	0.028077836000000002	0.0074579999999999	0.0223739999999999	0.0522059999999999	0.096954	0.11187	0.14916
1.2818181818181815	0.603247999999992	0.006758	0.7980776959999188	0.013422635999999991	0.006758	0.020274	0.047306	0.087854	0.10137	0.13516
1.3212121212121213	0.5750399999999922	0.007524	2.257510399999724	0.023615824	0.007524	0.022572	0.052668	0.097812	0.11286	0.15048
1.3606060606060606	0.5651519999999924	0.006862	0.9094952959999106	0.021918156	0.006862	0.020586	0.048034	0.089206	0.10293	0.13724
1.4	0.5523039999999954	0.009168	1.069501183999856	0.014410176	0.009168	0.0275039999999999	0.064176	0.119184	0.13752	0.18336
1.4393939393939394	0.5415839999999943	0.006594	0.8841981439999042	0.006917964	0.006594	0.0197819999999999	0.046158	0.085722	0.09891	0.13188
1.4787878787878788	0.575871999999993	0.004432	2.264457215999776	0.013606176000000001	0.004432	0.0132959999999999	0.0310239999999999	0.057616	0.06648	0.08864
1.518181818181818	0.5764319999999926	0.008882	1.4242741759998534	0.037516076	0.008882	0.026646	0.0621739999999999	0.115466	0.13323	0.17764
1.5575757575757576	0.5478079999999951	0.01299	1.1457935359998817	0.04747950000000001	0.01299	0.03897	0.0909299999999999	0.16887	0.1948499999999999	0.2598
1.596969696969697	0.5032799999999961	0.014468	1.0153663999999412	0.027978576	0.014468	0.043404	0.1012759999999999	0.188084	0.21702	0.28936
1.6363636363636362	0.4809439999999971	0.007232	2.0527664639999115	0.026661376	0.007232	0.0216959999999999	0.0506239999999999	0.094016	0.10848	0.14464
1.6757575757575758	0.4944479999999968	0.004894	0.6568168959999662	0.009152364000000001	0.004894	0.0146819999999999	0.034258	0.063622	0.07341	0.09788
1.715151515151515	0.4783839999999977	0.008264	1.5591165439999326	0.05200550400000001	0.008264	0.024792	0.057848	0.107432	0.12396	0.16528
1.7545454545454544	0.476655999999997	0.00421	1.401195263999937	0.0107483	0.00421	0.0126299999999999	0.0294699999999999	0.05473	0.06315	0.0842
1.793939393939394	0.4625119999999965	0.00554	5.316211455999616	0.012196400000000001	0.00554	0.01662	0.0387799999999999	0.07202	0.0831	0.1108
1.8333333333333333	0.419743999999999	0.007152	0.8555632639999764	0.030979296000000003	0.007152	0.021456	0.050064	0.092976	0.10728	0.14304
1.8727272727272728	0.3943999999999987	0.002994	1.5572735999999316	0.005626764	0.002994	0.008982	0.020958	0.038922	0.04491	0.05988
1.912121212121212	0.4308959999999984	0.013992	2.1342563839999	0.077511936	0.013992	0.0419759999999999	0.0979439999999999	0.181896	0.2098799999999999	0.27984
1.951515151515152	0.4043999999999986	0.006124	1.702265599999903	0.012191024000000002	0.006124	0.018372	0.0428679999999999	0.079612	0.09186	0.12248
1.9909090909090907	0.4132639999999978	0.005244	1.278171903999962	0.014213264000000001	0.005244	0.015732	0.036708	0.068172	0.07866	0.10488
2.0303030303030303	0.3989919999999995	0.006616	2.5058127359998936	0.017940544	0.006616	0.0198479999999999	0.0463119999999999	0.086008	0.09924	0.13232
2.0696969696969694	0.3312959999999997	0.007024	2.1844387839999047	0.04038262400000001	0.007024	0.0210719999999999	0.0491679999999999	0.091312	0.10536	0.14048
