Temperature	Energy	Magnetization	Specific heat	Susceptibility
0.1	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.1595959595959596	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.21919191919191922	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.2787878787878788	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.3383838383838384	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.397979797979798	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.45757575757575764	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.5171717171717172	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.5767676767676768	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.6363636363636364	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.695959595959596	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.7555555555555555	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.8151515151515152	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.8747474747474747	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.9343434343434344	7.999999999998843	1.0	1.6289095139505776e-26	0.0
0.9939393939393939	7.999999999998843	1.0	1.6289095139505776e-26	0.0
1.0535353535353535	7.999999999998843	1.0	1.6289095139505776e-26	0.0
1.1131313131313132	7.999999999998843	1.0	1.6289095139505776e-26	0.0
1.1727272727272728	7.999039999998843	0.9999399999999999	0.02795519999996871	8.400000000000001e-05
1.2323232323232325	7.999999999998843	1.0	1.6289095139505776e-26	0.0
1.2919191919191921	7.999999999998843	1.0	1.6289095139505776e-26	0.0
1.3515151515151516	7.999999999998843	1.0	1.6289095139505776e-26	0.0
1.4111111111111112	7.999999999998843	1.0	1.6289095139505776e-26	0.0
1.4707070707070709	7.994879999998845	0.9996799999999999	0.05857279999993443	0.00017599999999999997
1.5303030303030305	7.999999999998843	1.0	1.6289095139505776e-26	0.0
1.5898989898989901	7.998719999998842	0.99992	0.031948799999964236	9.6e-05
1.6494949494949496	7.997759999998842	0.9998600000000001	0.05457919999996498	0.000164
1.7090909090909092	7.9980799999988434	0.9998799999999999	0.031948799999964236	9.6e-05
1.7686868686868689	7.998719999998841	0.99992	0.031948799999986593	9.6e-05
1.8282828282828285	7.985279999998847	0.99908	0.9637887999991727	0.002896
1.887878787878788	7.9923199999988475	0.9995200000000001	0.4313087999994427	0.0012959999999999998
1.9474747474747476	7.993919999998845	0.9996200000000001	0.22497279999980127	0.000676
2.007070707070707	7.994239999998846	0.99964	0.15441919999982714	0.00046399999999999995
2.066666666666667	7.991359999998846	0.99946	0.3740671999996297	0.001124
2.1262626262626263	7.994239999998844	0.99964	0.4739071999995515	0.001424
2.185858585858586	7.986559999998847	0.99916	0.8466431999991193	0.0025440000000000007
2.2454545454545456	7.988799999998849	0.9993	0.778751999999189	0.00234
2.305050505050505	7.984639999998852	0.9990399999999999	0.6070271999993392	0.001824
2.364646464646465	7.977599999998851	0.9986	2.4760319999976192	0.00744
2.4242424242424243	7.967199999998855	0.9979	4.774015999995803	0.01522
2.483838383838384	7.980479999998851	0.99874	2.5412607999976027	0.008404
2.5434343434343436	7.964799999998858	0.9978	2.9286399999974577	0.0088
2.603030303030303	7.982399999998849	0.9989	2.4294399999976344	0.0073
2.662626262626263	7.96335999999886	0.9976200000000001	5.434291199995336	0.018596000000000005
2.7222222222222223	7.95999999999886	0.9975	7.062015999993007	0.02122
2.781818181818182	7.984639999998849	0.9990399999999999	1.8583551999982737	0.005584000000000001
2.8414141414141416	7.956159999998864	0.99726	6.896947199992874	0.020724
2.901010101010101	7.966719999998857	0.99792	6.847692799993641	0.020576
2.960606060606061	7.943679999998865	0.9964	15.393996799986606	0.049280000000000004
3.0202020202020203	7.954239999998863	0.9971	12.661043199988331	0.039619999999999995
3.07979797979798	7.928319999998877	0.9955200000000001	19.281100799981296	0.05793599999999999
3.1393939393939396	7.943679999998868	0.99644	16.85166079998369	0.05294399999999999
3.198989898989899	7.941919999998866	0.99626	17.572172799985413	0.058483999999999994
3.258585858585859	7.937919999998872	0.9961200000000001	17.257676799983425	0.05185599999999999
3.3181818181818183	7.945919999998865	0.9966200000000001	17.370828799984604	0.05219599999999999
3.3777777777777778	7.932159999998873	0.99556	20.501811199980754	0.069504
3.4373737373737376	7.944159999998868	0.9965	18.133939199983335	0.0553
3.496969696969697	7.939199999998871	0.9961200000000001	17.764863999983202	0.057856
3.556565656565657	7.923999999998875	0.9952200000000001	32.53619199997084	0.09987599999999999
3.6161616161616164	7.916479999998881	0.99474	38.38382079996399	0.11912400000000002
3.675757575757576	7.89567999999889	0.99346	62.43860479994045	0.19032400000000002
3.7353535353535356	7.909919999998886	0.99424	36.3953407999666	0.117744
3.794949494949495	7.907199999998881	0.9941200000000001	44.734975999959985	0.13817600000000002
3.854545454545455	7.904799999998884	0.9940200000000001	50.82687999995424	0.15563600000000002
3.9141414141414144	7.89871999999889	0.99346	51.27815679995071	0.167444
